CLIENTNUM,Attrition_Flag,Churn_Probability,Customer_Value,Total_Trans_Amt,Total_Trans_Ct,Total_Revolving_Bal,Credit_Limit,Avg_Utilization_Ratio,Months_Inactive_12_mon,Recommended_Action,Modeled_Economic_Value,Retention_Benefit,Retention_Profit,Upsell_Benefit,Upsell_Profit,CrossSell_Benefit,CrossSell_Profit,Engagement_Benefit,Engagement_Profit,Optimal_Action,Expected_Incremental_Profit,Intervention_Cost,Expected_ROI
809582058,Existing Customer,0.0006916133570484,0.3286783155946042,4410,73,1249,1761.0,0.709,2,CROSS_SELL,328.6783155946042,0.0681954939712193,-99.93180450602878,16.43391577973021,-58.566084220269786,9.860349467838127,-40.13965053216187,1.643391577973021,-18.35660842202698,DO NOTHING,0.0,0,0.0
709199358,Attrited Customer,0.991992712020874,0.0391899410259263,1684,19,0,3316.0,0.0,3,DO NOTHING,39.1899410259263,11.662840764674025,-88.33715923532597,1.9594970512963152,-73.04050294870369,1.1756982307777892,-48.82430176922221,0.19594970512963153,-19.80405029487037,DO NOTHING,0.0,0,0.0
821889858,Attrited Customer,0.8833432197570801,0.3009194935217201,2493,44,1477,1970.0,0.75,4,ENGAGE,300.9194935217201,79.7445582885438,-20.2554417114562,15.045974676086004,-59.954025323913996,9.027584805651603,-40.9724151943484,1.5045974676086005,-18.4954025323914,DO NOTHING,0.0,0,0.0
815324433,Existing Customer,0.0008955934899859,0.1231779236675197,4200,86,0,1438.3,0.0,3,CROSS_SELL,123.1779236675197,0.03309520396398323,-99.96690479603602,6.158896183375986,-68.84110381662401,3.6953377100255915,-46.30466228997441,0.6158896183375986,-19.384110381662403,DO NOTHING,0.0,0,0.0
793656633,Existing Customer,0.0005192568642087,0.3603266122402822,5101,76,1303,2278.0,0.572,3,CROSS_SELL,360.3266122402822,0.056130620028849935,-99.94386937997115,18.016330612014112,-56.983669387985884,10.809798367208465,-39.190201632791535,1.8016330612014113,-18.19836693879859,DO NOTHING,0.0,0,0.0
713246208,Existing Customer,0.1248632669448852,0.344250404692179,4548,54,1318,13364.0,0.099,2,ENGAGE,344.250404692179,12.895269053089292,-87.1047309469107,17.212520234608952,-57.78747976539105,10.327512140765371,-39.67248785923463,1.7212520234608952,-18.278747976539105,DO NOTHING,0.0,0,0.0
711493158,Existing Customer,0.0009743960690684,0.5394669623659372,4926,90,2467,2801.0,0.881,2,CROSS_SELL,539.4669623659372,0.1576963462564919,-99.84230365374351,26.97334811829686,-48.02665188170314,16.184008870978115,-33.81599112902188,2.6973348118296863,-17.302665188170312,DO NOTHING,0.0,0,0.0
721163133,Existing Customer,0.0155135644599795,0.1147657727829086,3948,60,0,28292.0,0.0,3,ENGAGE,114.7657727829086,0.5341278641601039,-99.4658721358399,5.738288639145431,-69.26171136085458,3.4429731834872577,-46.557026816512746,0.5738288639145431,-19.426171136085458,DO NOTHING,0.0,0,0.0
826417233,Existing Customer,0.0022777346894145,0.3135215838849733,5089,71,1011,2933.0,0.345,3,CROSS_SELL,313.5215838849733,0.21423569624849453,-99.7857643037515,15.676079194248667,-59.323920805751335,9.4056475165492,-40.5943524834508,1.5676079194248667,-18.432392080575134,DO NOTHING,0.0,0,0.0
711619608,Existing Customer,0.0016907724784687,0.1359964393012128,4584,84,0,21630.0,0.0,3,CROSS_SELL,135.9964393012128,0.0689817110220689,-99.93101828897792,6.799821965060641,-68.20017803493936,4.079893179036384,-45.92010682096362,0.6799821965060642,-19.320017803493936,DO NOTHING,0.0,0,0.0
712244733,Existing Customer,0.0002709675172809,0.4846449595073518,4412,73,2230,3132.0,0.712,1,CROSS_SELL,484.6449595073518,0.03939691243212283,-99.96060308756788,24.232247975367592,-50.76775202463241,14.539348785220554,-35.460651214779446,2.4232247975367596,-17.57677520246324,DO NOTHING,0.0,0,0.0
709638783,Existing Customer,0.0003788437170442,0.4438378058908999,4056,92,2048,2961.0,0.692,3,CROSS_SELL,443.83780589089986,0.05044354924453519,-99.94955645075547,22.191890294544994,-52.80810970545501,13.315134176726994,-36.68486582327301,2.2191890294544994,-17.780810970545502,DO NOTHING,0.0,0,0.0
720296808,Attrited Customer,0.8399733304977417,0.3496780565792314,2554,47,1771,4173.0,0.424,3,ENGAGE,349.6780565792314,88.11607253605042,-11.883927463949576,17.483902828961572,-57.516097171038425,10.490341697376941,-39.50965830262306,1.7483902828961573,-18.251609717103843,DO NOTHING,0.0,0,0.0
718926258,Existing Customer,0.0003782744170166,0.2394580676922685,4627,90,642,2458.0,0.261,3,CROSS_SELL,239.4580676922685,0.027174258286864324,-99.97282574171314,11.972903384613424,-63.027096615386576,7.183742030768055,-42.81625796923194,1.1972903384613425,-18.802709661538657,DO NOTHING,0.0,0,0.0
714706083,Existing Customer,0.000939616584219,0.2844245643477695,4284,75,997,12229.0,0.082,3,CROSS_SELL,284.42456434776955,0.08017501128612851,-99.91982498871387,14.221228217388479,-60.77877178261152,8.532736930433087,-41.46726306956691,1.422122821738848,-18.57787717826115,DO NOTHING,0.0,0,0.0
721473783,Existing Customer,0.0008388110436499,0.2329851722872206,4614,75,604,2272.0,0.266,1,CROSS_SELL,232.9851722872206,0.05862916065635857,-99.94137083934365,11.649258614361031,-63.35074138563897,6.989555168616618,-43.01044483138338,1.164925861436103,-18.835074138563897,DO NOTHING,0.0,0,0.0
712230408,Existing Customer,0.0004139299853704,0.3361256065851354,3700,80,1445,6953.0,0.208,2,CROSS_SELL,336.1256065851354,0.04173974022492057,-99.95826025977507,16.806280329256772,-58.19371967074323,10.083768197554063,-39.916231802445935,1.6806280329256773,-18.31937196707432,DO NOTHING,0.0,0,0.0
716186883,Existing Customer,0.0002871794567909,0.2687791516629834,4120,78,933,1792.0,0.521,6,CROSS_SELL,268.7791516629834,0.02315635523138835,-99.9768436447686,13.43895758314917,-61.56104241685083,8.0633745498895,-41.9366254501105,1.3438957583149171,-18.65610424168508,DO NOTHING,0.0,0,0.0
715204083,Existing Customer,0.0017426485428586,0.2927356819957879,4990,80,901,2765.0,0.326,2,CROSS_SELL,292.7356819957879,0.15304062290180345,-99.8469593770982,14.636784099789395,-60.363215900210605,8.782070459873637,-41.21792954012636,1.4636784099789395,-18.53632159002106,DO NOTHING,0.0,0,0.0
709283358,Attrited Customer,0.9810810685157776,0.0655279848670301,2473,42,0,2895.0,0.0,2,DO NOTHING,65.5279848670301,19.286479623309475,-80.71352037669052,3.2763992433515052,-71.7236007566485,1.965839546010903,-48.034160453989095,0.32763992433515055,-19.672360075664848,DO NOTHING,0.0,0,0.0
817887408,Existing Customer,0.000214805782889,0.281749526608403,3485,84,1148,6904.0,0.166,1,CROSS_SELL,281.749526608403,0.018156428292516943,-99.98184357170749,14.087476330420152,-60.91252366957985,8.45248579825209,-41.54751420174791,1.4087476330420152,-18.591252366957985,DO NOTHING,0.0,0,0.0
789481233,Attrited Customer,0.3334740996360779,0.078413263602982,2859,55,0,2220.0,0.0,3,ENGAGE,78.413263602982,7.844637743859257,-92.15536225614075,3.9206631801491003,-71.0793368198509,2.35239790808946,-47.64760209191054,0.39206631801491004,-19.60793368198509,DO NOTHING,0.0,0,0.0
718184883,Existing Customer,0.0076759723015129,0.11242906420385,3878,63,0,1495.0,0.0,2,ENGAGE,112.42906420385,0.25890071481413046,-99.74109928518587,5.6214532101925005,-69.3785467898075,3.3728719261155002,-46.6271280738845,0.5621453210192501,-19.43785467898075,DO NOTHING,0.0,0,0.0
821157183,Existing Customer,0.0005943785072304,0.3619711852360442,4698,88,1398,2541.0,0.55,2,CROSS_SELL,361.9711852360442,0.06454436782230558,-99.93545563217769,18.09855926180221,-56.90144073819779,10.859135557081327,-39.14086444291867,1.8098559261802212,-18.19014407381978,DO NOTHING,0.0,0,0.0
709837308,Existing Customer,0.0040103085339069,0.1109268944030265,3833,71,0,7531.0,0.0,1,CROSS_SELL,110.9268944030265,0.13345532137927402,-99.86654467862073,5.546344720151325,-69.45365527984868,3.327806832090795,-46.67219316790921,0.5546344720151325,-19.44536552798487,DO NOTHING,0.0,0,0.0
779491908,Existing Customer,0.0097561916336417,0.3466382090159012,4272,59,1391,8644.0,0.161,2,ENGAGE,346.6382090159012,1.0145606384104435,-98.98543936158956,17.33191045079506,-57.668089549204936,10.399146270477038,-39.60085372952296,1.733191045079506,-18.266808954920492,DO NOTHING,0.0,0,0.0
718399233,Existing Customer,0.0022121442016214,0.1215756092133081,4152,77,0,1531.0,0.0,3,CROSS_SELL,121.5756092133081,0.08068283369394262,-99.91931716630606,6.0787804606654054,-68.9212195393346,3.6472682763992434,-46.352731723600755,0.6078780460665406,-19.392121953933458,DO NOTHING,0.0,0,0.0
779447358,Existing Customer,0.0004021592612843,0.4670913563886634,4486,93,2104,2884.0,0.73,3,CROSS_SELL,467.09135638866337,0.05635353445126397,-99.94364646554874,23.35456781943317,-51.64543218056683,14.0127406916599,-35.9872593083401,2.3354567819433174,-17.664543218056682,DO NOTHING,0.0,0,0.0
710661333,Attrited Customer,0.6714129447937012,0.3123936402375938,2513,47,1545,10241.0,0.151,3,ENGAGE,312.3936402375938,62.92354017802406,-37.07645982197594,15.61968201187969,-59.38031798812031,9.371809207127814,-40.62819079287219,1.561968201187969,-18.43803179881203,DO NOTHING,0.0,0,0.0
789114408,Existing Customer,0.0024986488278955,0.1396350283743184,4693,82,0,4182.0,0.0,1,CROSS_SELL,139.6350283743184,0.10466966999419368,-99.8953303300058,6.981751418715921,-68.01824858128408,4.189050851229552,-45.81094914877045,0.6981751418715921,-19.30182485812841,DO NOTHING,0.0,0,0.0
710570058,Attrited Customer,0.9914231896400452,0.0668298653610771,2512,37,0,3101.0,0.0,2,DO NOTHING,66.8298653610771,19.877003483848146,-80.12299651615186,3.341493268053855,-71.65850673194615,2.0048959608323127,-47.995104039167686,0.3341493268053855,-19.665850673194615,DO NOTHING,0.0,0,0.0
712681608,Existing Customer,0.001936471555382,0.3322045276276212,4011,70,1355,4542.0,0.298,4,CROSS_SELL,332.2045276276212,0.19299138549600064,-99.807008614504,16.61022638138106,-58.38977361861894,9.966135828828635,-40.033864171171366,1.6610226381381061,-18.338977361861893,DO NOTHING,0.0,0,0.0
709086933,Existing Customer,0.0025216604117304,0.5234783576276845,4209,72,2517,3372.0,0.746,2,CROSS_SELL,523.4783576276844,0.3960103952482141,-99.60398960475179,26.173917881384224,-48.82608211861577,15.704350728830534,-34.29564927116947,2.6173917881384225,-17.382608211861577,DO NOTHING,0.0,0,0.0
709179708,Existing Customer,0.0007053490844555,0.1038833871147212,3622,75,0,3099.0,0.0,1,CROSS_SELL,103.8833871147212,0.021982215597451466,-99.97801778440255,5.194169355736061,-69.80583064426393,3.116501613441636,-46.883498386558365,0.5194169355736061,-19.480583064426394,DO NOTHING,0.0,0,0.0
711206958,Existing Customer,0.0005102457944303,0.3293325559777579,4163,73,1305,2416.0,0.54,1,CROSS_SELL,329.3325559777579,0.050412165496989694,-99.949587834503,16.466627798887895,-58.5333722011121,9.879976679332739,-40.12002332066726,1.6466627798887896,-18.35333722011121,DO NOTHING,0.0,0,0.0
823928058,Existing Customer,0.0049563837237656,0.2253482063594352,4509,79,578,5299.0,0.109,2,CROSS_SELL,225.3482063594352,0.3350736546539029,-99.6649263453461,11.26741031797176,-63.73258968202824,6.760446190783056,-43.23955380921694,1.1267410317971762,-18.873258968202823,DO NOTHING,0.0,0,0.0
796330983,Existing Customer,0.0002639971207827,0.3465996551147755,4785,85,1283,2138.0,0.6,1,CROSS_SELL,346.5996551147755,0.027450393304373263,-99.97254960669562,17.329982755738776,-57.670017244261224,10.397989653443265,-39.60201034655674,1.7329982755738778,-18.267001724426123,DO NOTHING,0.0,0,0.0
771284658,Attrited Customer,0.8943037986755371,0.212593138219029,2613,41,896,1850.0,0.484,2,DO NOTHING,212.59313821902902,57.036855324489345,-42.963144675510655,10.629656910951452,-64.37034308904855,6.377794146570871,-43.62220585342913,1.0629656910951453,-18.937034308904856,DO NOTHING,0.0,0,0.0
779307558,Existing Customer,0.0059364079497754,0.1434071436519416,4806,81,0,3585.0,0.0,3,CROSS_SELL,143.4071436519416,0.25539699228899065,-99.744603007711,7.17035718259708,-67.82964281740291,4.302214309558248,-45.697785690441755,0.717035718259708,-19.28296428174029,DO NOTHING,0.0,0,0.0
788846508,Existing Customer,0.0002408315485808,0.4378524729955806,4567,81,1903,2690.0,0.707,1,CROSS_SELL,437.8524729955806,0.03163460673643758,-99.96836539326357,21.892623649779033,-53.10737635022097,13.13557418986742,-36.86442581013258,2.1892623649779033,-17.810737635022097,DO NOTHING,0.0,0,0.0
783500283,Existing Customer,0.0013427173253148,0.3464047680402173,5041,74,1228,29100.0,0.042,3,CROSS_SELL,346.4047680402173,0.13953710508577627,-99.86046289491422,17.320238402010865,-57.679761597989135,10.392143041206518,-39.607856958793484,1.7320238402010866,-18.267976159798913,DO NOTHING,0.0,0,0.0
802247658,Attrited Customer,0.9901975393295288,0.4546367222084219,2599,43,2422,2699.0,0.897,5,ENGAGE,454.6367222084219,135.05404908588656,35.05404908588656,22.731836110421096,-52.2681638895789,13.639101666252657,-36.36089833374734,2.2731836110421098,-17.72681638895789,RETENTION,35.05404908588656,100,0.3505404908588656
795573333,Existing Customer,0.0008129846537485,0.3063828346237462,4142,67,1165,8376.0,0.139,2,ENGAGE,306.3828346237462,0.07472536281632107,-99.92527463718368,15.31914173118731,-59.68085826881269,9.191485038712385,-40.808514961287614,1.5319141731187311,-18.468085826881268,DO NOTHING,0.0,0,0.0
721366308,Existing Customer,0.0028345047030597,0.4339277689722571,3702,64,2060,13509.0,0.152,3,ENGAGE,433.9277689722571,0.36899109058201973,-99.63100890941799,21.696388448612858,-53.30361155138714,13.017833069167715,-36.982166930832285,2.1696388448612858,-17.830361155138714,DO NOTHING,0.0,0,0.0
720377433,Existing Customer,0.002983522368595,0.4886210687321761,4593,74,2217,2396.0,0.925,2,CROSS_SELL,488.62106873217607,0.4373435664987727,-99.56265643350123,24.431053436608806,-50.568946563391194,14.658632061965282,-35.34136793803472,2.4431053436608807,-17.556894656339118,DO NOTHING,0.0,0,0.0
711243108,Existing Customer,0.0007233583601191,0.4617286594917772,3835,78,2207,18964.0,0.116,3,CROSS_SELL,461.7286594917772,0.10019858578498868,-99.899801414215,23.08643297458886,-51.91356702541114,13.851859784753316,-36.148140215246684,2.308643297458886,-17.691356702541114,DO NOTHING,0.0,0,0.0
789351783,Existing Customer,0.0002485561999492,0.3909247626874982,4518,88,1618,2114.0,0.765,2,CROSS_SELL,390.92476268749823,0.029150032043894207,-99.97084996795611,19.546238134374914,-55.45376186562508,11.727742880624946,-38.272257119375055,1.9546238134374914,-18.045376186562507,DO NOTHING,0.0,0,0.0
719699208,Existing Customer,0.0020043784752488,0.2464742145753374,4423,65,729,1623.0,0.449,3,ENGAGE,246.4742145753374,0.1482082831195981,-99.8517917168804,12.323710728766871,-62.67628927123313,7.394226437260122,-42.60577356273988,1.2323710728766872,-18.76762892712331,DO NOTHING,0.0,0,0.0
720774183,Existing Customer,0.0002811432932503,0.437839082356146,4300,69,1959,2579.0,0.76,2,ENGAGE,437.839082356146,0.03692865645818886,-99.96307134354181,21.891954117807302,-53.1080458821927,13.13517247068438,-36.86482752931562,2.18919541178073,-17.81080458821927,DO NOTHING,0.0,0,0.0
713590158,Attrited Customer,0.1289301216602325,0.3816927810660514,2042,40,2080,5045.0,0.412,2,ENGAGE,381.6927810660514,14.763509009903547,-85.23649099009646,19.08463905330257,-55.91536094669743,11.450783431981542,-38.54921656801846,1.9084639053302572,-18.091536094669742,DO NOTHING,0.0,0,0.0
715547058,Attrited Customer,0.9175580143928528,0.0733392678313118,2707,51,0,2089.0,0.0,3,DO NOTHING,73.3392678313118,20.187909890497224,-79.81209010950278,3.66696339156559,-71.33303660843441,2.200178034939354,-47.799821965060644,0.366696339156559,-19.633303660843442,DO NOTHING,0.0,0,0.0
815596608,Existing Customer,0.0006749369204044,0.2833959872908729,4615,72,921,2866.0,0.321,1,CROSS_SELL,283.3959872908729,0.057382324475119866,-99.94261767552489,14.169799364543644,-60.83020063545636,8.501879618726186,-41.498120381273814,1.4169799364543645,-18.583020063545636,DO NOTHING,0.0,0,0.0
718921683,Existing Customer,0.0962209701538086,0.4353579635335178,4816,49,1835,9738.0,0.188,6,ENGAGE,435.3579635335178,12.567169684614454,-87.43283031538554,21.767898176675892,-53.23210182332411,13.060738906005534,-36.93926109399447,2.1767898176675895,-17.82321018233241,DO NOTHING,0.0,0,0.0
720031908,Existing Customer,0.0004575889033731,0.1273839991098252,4326,74,0,4370.0,0.0,1,CROSS_SELL,127.3839991098252,0.01748685133798346,-99.98251314866202,6.36919995549126,-68.63080004450875,3.8215199732947562,-46.178480026705245,0.636919995549126,-19.363080004450875,DO NOTHING,0.0,0,0.0
716716083,Existing Customer,0.0011199947912245,0.4342466863472373,4578,84,1878,3355.0,0.56,2,CROSS_SELL,434.2466863472373,0.14590620804462148,-99.85409379195538,21.712334317361865,-53.287665682638135,13.02740059041712,-36.972599409582884,2.1712334317361868,-17.828766568263813,DO NOTHING,0.0,0,0.0
819969933,Existing Customer,0.0025750936474651,0.1229442528096138,4193,67,0,5070.0,0.0,2,ENGAGE,122.9442528096138,0.09497788932071392,-99.90502211067928,6.14721264048069,-68.85278735951931,3.6883275842884142,-46.311672415711584,0.614721264048069,-19.385278735951932,DO NOTHING,0.0,0,0.0
714382608,Existing Customer,0.0002089502086164,0.3115221655754113,4315,85,1161,2572.0,0.451,2,CROSS_SELL,311.5221655754113,0.019527786445684463,-99.98047221355432,15.576108278770565,-59.42389172122944,9.345664967262339,-40.65433503273766,1.5576108278770566,-18.442389172122944,DO NOTHING,0.0,0,0.0
720092283,Existing Customer,0.0006882236339151,0.2845763440848806,4379,78,978,2016.0,0.485,2,CROSS_SELL,284.5763440848806,0.05875564969571111,-99.94124435030429,14.22881720424403,-60.77118279575597,8.537290322546417,-41.46270967745358,1.422881720424403,-18.577118279575597,DO NOTHING,0.0,0,0.0
720531633,Attrited Customer,0.988114058971405,0.4719372426838767,2665,36,2517,3552.0,0.709,2,ENGAGE,471.9372426838767,139.89834733444152,39.898347334441524,23.596862134193838,-51.40313786580616,14.158117280516302,-35.8418827194837,2.359686213419384,-17.640313786580617,RETENTION,39.898347334441524,100,0.39898347334441525
718508883,Attrited Customer,0.9619814157485962,0.0977760707549186,2306,47,238,2325.0,0.102,3,DO NOTHING,97.7760707549186,28.217628891345452,-71.78237110865454,4.888803537745931,-70.11119646225407,2.933282122647558,-47.066717877352445,0.4888803537745931,-19.511119646225406,DO NOTHING,0.0,0,0.0
708794133,Existing Customer,0.0250400509685277,0.4291479561326365,3197,50,2136,2533.0,0.843,1,ENGAGE,429.1479561326365,3.2237660083802124,-96.77623399161979,21.45739780663183,-53.54260219336817,12.874438683979097,-37.12556131602091,2.145739780663183,-17.854260219336815,DO NOTHING,0.0,0,0.0
713447583,Existing Customer,0.2130033820867538,0.4924855701381933,5480,58,2055,3871.0,0.531,3,ENGAGE,492.4855701381933,31.470327620507508,-68.5296723794925,24.624278506909665,-50.37572149309034,14.774567104145797,-35.225432895854205,2.4624278506909665,-17.537572149309035,DO NOTHING,0.0,0,0.0
716107158,Attrited Customer,0.6970392465591431,0.1548856934965302,3098,46,431,3983.0,0.108,1,ENGAGE,154.8856934965302,32.388422129283526,-67.61157787071647,7.74428467482651,-67.2557153251735,4.646570804895906,-45.35342919510409,0.774428467482651,-19.22557153251735,DO NOTHING,0.0,0,0.0
712713108,Existing Customer,0.0010966950794681,0.4425187505423783,4802,85,1883,2035.0,0.925,2,CROSS_SELL,442.5187505423783,0.14559244088765938,-99.85440755911235,22.125937527118918,-52.87406247288108,13.27556251627135,-36.72443748372865,2.212593752711892,-17.787406247288107,DO NOTHING,0.0,0,0.0
719245083,Existing Customer,0.0015250769210979,0.3639826856246998,4087,74,1539,1773.0,0.868,3,CROSS_SELL,363.9826856246998,0.16653047805763863,-99.83346952194236,18.19913428123499,-56.80086571876501,10.919480568740994,-39.080519431259006,1.819913428123499,-18.1800865718765,DO NOTHING,0.0,0,0.0
708269583,Existing Customer,0.0003394478699192,0.3358008979464842,4014,86,1377,2029.0,0.679,2,CROSS_SELL,335.8008979464842,0.034196069857466614,-99.96580393014253,16.79004489732421,-58.20995510267579,10.074026938394526,-39.925973061605475,1.6790044897324212,-18.32099551026758,DO NOTHING,0.0,0,0.0
720234708,Attrited Customer,0.8643316030502319,0.0640591966173361,2429,50,0,15490.0,0.0,3,DO NOTHING,64.0591966173361,16.61051643071163,-83.38948356928837,3.202959830866805,-71.7970401691332,1.9217758985200828,-48.07822410147992,0.3202959830866805,-19.67970401691332,DO NOTHING,0.0,0,0.0
709436883,Existing Customer,0.0009087147773243,0.4071735896803041,5000,87,1619,2941.0,0.55,2,CROSS_SELL,407.1735896803041,0.11100139736360203,-99.88899860263639,20.358679484015205,-54.641320515984795,12.215207690409123,-37.78479230959088,2.0358679484015205,-17.96413205159848,DO NOTHING,0.0,0,0.0
714140133,Existing Customer,0.0003201248764526,0.384982537129626,4678,74,1547,2314.0,0.669,1,CROSS_SELL,384.982537129626,0.036972746140509,-99.9630272538595,19.2491268564813,-55.7508731435187,11.54947611388878,-38.45052388611122,1.9249126856481302,-18.07508731435187,DO NOTHING,0.0,0,0.0
716136333,Attrited Customer,0.9812424182891846,0.4739401357516413,2725,41,2517,4212.0,0.598,2,ENGAGE,473.94013575164126,139.51504947877345,39.51504947877345,23.697006787582065,-51.30299321241793,14.21820407254924,-35.78179592745076,2.3697006787582064,-17.630299321241793,RETENTION,39.51504947877345,100,0.3951504947877345
715031433,Existing Customer,0.0184249337762594,0.375933550598558,4664,60,1493,6248.0,0.239,3,ENGAGE,375.933550598558,2.0779652322157482,-97.92203476778425,18.7966775299279,-56.203322470072095,11.27800651795674,-38.72199348204326,1.8796677529927903,-18.12033224700721,DO NOTHING,0.0,0,0.0
810667158,Existing Customer,0.0002400303637841,0.2827723124016286,4344,75,974,2430.0,0.401,1,CROSS_SELL,282.7723124016286,0.020362182304150222,-99.97963781769585,14.138615620081431,-60.86138437991857,8.483169372048858,-41.516830627951144,1.4138615620081432,-18.586138437991856,DO NOTHING,0.0,0,0.0
715253433,Existing Customer,0.0063471714965999,0.376800003218351,5266,79,1372,5543.0,0.248,2,CROSS_SELL,376.800003218351,0.7174842721038803,-99.28251572789613,18.84000016091755,-56.159999839082445,11.30400009655053,-38.69599990344947,1.8840000160917552,-18.115999983908246,DO NOTHING,0.0,0,0.0
809937933,Existing Customer,0.0010344370966777,0.4492247774662726,4384,82,2013,2470.0,0.815,3,CROSS_SELL,449.2247774662726,0.13940843236736905,-99.86059156763262,22.461238873313633,-52.53876112668637,13.476743323988178,-36.523256676011826,2.2461238873313634,-17.753876112668635,DO NOTHING,0.0,0,0.0
708997833,Existing Customer,0.0084659680724143,0.2138321503461562,4045,62,603,3255.0,0.185,3,ENGAGE,213.83215034615623,0.5430888473058758,-99.45691115269412,10.691607517307812,-64.30839248269218,6.414964510384687,-43.585035489615315,1.0691607517307813,-18.93083924826922,DO NOTHING,0.0,0,0.0
718296558,Attrited Customer,0.9512896537780762,0.2721411216899667,2345,33,1327,1691.0,0.785,3,DO NOTHING,272.14112168996667,77.6655100293677,-22.334489970632305,13.607056084498334,-61.39294391550167,8.164233650699,-41.835766349301,1.3607056084498335,-18.639294391550166,DO NOTHING,0.0,0,0.0
780086658,Attrited Customer,0.8982465863227844,0.0517414042505841,2060,39,0,18229.0,0.0,2,DO NOTHING,51.7414042505841,13.942961921890312,-86.05703807810968,2.587070212529205,-72.4129297874708,1.5522421275175229,-48.44775787248248,0.2587070212529205,-19.74129297874708,DO NOTHING,0.0,0,0.0
708754833,Existing Customer,0.0042081642895936,0.3238057275951371,4583,72,1182,2827.0,0.418,4,CROSS_SELL,323.8057275951371,0.4087883098895187,-99.59121169011048,16.190286379756856,-58.809713620243144,9.714171827854114,-40.285828172145884,1.6190286379756857,-18.380971362024315,DO NOTHING,0.0,0,0.0
788638908,Existing Customer,0.0008038265514187,0.4638031387676518,4278,71,2127,2351.0,0.905,2,CROSS_SELL,463.8031387676518,0.11184518327183109,-99.88815481672817,23.19015693838259,-51.809843061617414,13.914094163029553,-36.08590583697045,2.319015693838259,-17.68098430616174,DO NOTHING,0.0,0,0.0
715607958,Existing Customer,0.0003778298851102,0.4791349965223683,4385,78,2201,4202.0,0.524,1,CROSS_SELL,479.1349965223683,0.05430945620649674,-99.9456905437935,23.956749826118415,-51.04325017388159,14.374049895671048,-35.62595010432895,2.3956749826118418,-17.60432501738816,DO NOTHING,0.0,0,0.0
708515358,Existing Customer,0.0010659934487193,0.1237120284855902,4216,82,0,4712.0,0.0,3,CROSS_SELL,123.7120284855902,0.039562863568024374,-99.96043713643198,6.18560142427951,-68.81439857572049,3.7113608545677064,-46.28863914543229,0.6185601424279511,-19.381439857572047,DO NOTHING,0.0,0,0.0
716357058,Existing Customer,0.3263969123363495,0.2066874197263438,2955,56,787,2611.0,0.301,3,ENGAGE,206.6874197263438,20.23864068523371,-79.76135931476628,10.33437098631719,-64.6656290136828,6.200622591790314,-43.799377408209686,1.033437098631719,-18.96656290136828,DO NOTHING,0.0,0,0.0
714569958,Existing Customer,0.0033311108127236,0.5023438216655064,3852,65,2459,3206.0,0.767,2,ENGAGE,502.34382166550637,0.5020088808164592,-99.49799111918354,25.11719108327532,-49.882808916724684,15.07031464996519,-34.92968535003481,2.511719108327532,-17.488280891672467,DO NOTHING,0.0,0,0.0
716822583,Existing Customer,0.0011637615971267,0.2322046248854844,3648,74,802,5245.0,0.153,2,CROSS_SELL,232.2046248854844,0.08106924753508127,-99.91893075246492,11.610231244274221,-63.38976875572578,6.966138746564532,-43.03386125343547,1.161023124427422,-18.838976875572577,DO NOTHING,0.0,0,0.0
721109358,Existing Customer,0.0005237954319454,0.1219094247246021,4162,87,0,2583.0,0.0,2,CROSS_SELL,121.9094247246021,0.019156679934551456,-99.98084332006545,6.095471236230106,-68.90452876376989,3.6572827417380633,-46.342717258261935,0.6095471236230106,-19.39045287637699,DO NOTHING,0.0,0,0.0
827635083,Existing Customer,0.0006776361260563,0.2438964258575237,4222,75,755,1438.3,0.525,3,CROSS_SELL,243.8964258575237,0.04958190875312098,-99.95041809124687,12.194821292876185,-62.805178707123815,7.316892775725711,-42.68310722427429,1.2194821292876186,-18.78051787071238,DO NOTHING,0.0,0,0.0
715492983,Existing Customer,0.0214765463024377,0.5281183932346724,4348,62,2517,7464.0,0.337,2,ENGAGE,528.1183932346723,3.402647737642032,-96.59735226235797,26.40591966173362,-48.59408033826638,15.84355179704017,-34.15644820295983,2.6405919661733623,-17.35940803382664,DO NOTHING,0.0,0,0.0
712234308,Existing Customer,0.0002232640981674,0.4289546870752567,4767,90,1805,4928.0,0.366,1,CROSS_SELL,428.9546870752567,0.028731054409360933,-99.97126894559064,21.447734353762836,-53.55226564623716,12.868640612257702,-37.1313593877423,2.1447734353762837,-17.855226564623717,DO NOTHING,0.0,0,0.0
708334158,Existing Customer,0.0146381091326475,0.1944086808124692,3068,58,686,9863.0,0.07,2,ENGAGE,194.4086808124692,0.8537326458200875,-99.14626735417991,9.720434040623461,-65.27956595937654,5.832260424374077,-44.16773957562592,0.9720434040623461,-19.027956595937653,DO NOTHING,0.0,0,0.0
812488608,Existing Customer,0.0008511518244631,0.4978649025504946,4908,73,2209,5024.0,0.44,1,CROSS_SELL,497.8649025504946,0.12712758604259908,-99.8728724139574,24.893245127524732,-50.106754872475264,14.93594707651484,-35.064052923485164,2.4893245127524732,-17.510675487247525,DO NOTHING,0.0,0,0.0
